"filename", "language", "TypeScript", "Markdown", "JSON with Comments", "JSON", "Ignore", "JavaScript", "Shell Script", "YAML", "MDX", "TypeScript JSX", "PostCSS", "XML", "HTML", "Prisma", "Properties", "SQL", "PHP", "Environment Variables", "Docker", "Diff", "comment", "blank", "total"
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/apps/web/server/lib/ssg.ts", "TypeScript", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 52
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/apps/web/server/lib/ssr.ts", "TypeScript", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 9, 88
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/apps/web/styles/globals.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 73, 472
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/apps/web/tailwind.config.js", "JavaScript", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 8
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/apps/web/test/README.md", "Markdown", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/apps/web/test/docker-compose.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 16
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/apps/web/test/fixtures/fixtures.ts", "TypeScript", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 21
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/apps/web/test/handlers/requestReschedule.test.ts", "TypeScript", 271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 290
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/apps/web/test/jest-resolver.js", "JavaScript", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 16
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/apps/web/test/jest-setup.js", "JavaScript", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 7
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/apps/web/test/lib/availabilityAsString.test.ts", "TypeScript", 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18, 116
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/apps/web/test/lib/checkBookingLimits.test.ts", "TypeScript", 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 107
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/apps/web/test/lib/checkDurationLimits.test.ts", "TypeScript", 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 116
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/apps/web/test/lib/getAggregateWorkingHours.test.ts", "TypeScript", 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 122
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/apps/web/test/lib/getAvailabilityFromSchedule.test.ts", "TypeScript", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 72
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/apps/web/test/lib/getSchedule.test.ts", "TypeScript", 1143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 73, 1260
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/apps/web/test/lib/getTimezone.test.ts", "TypeScript", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 82
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/apps/web/test/lib/getWorkingHours.test.ts", "TypeScript", 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 156
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/apps/web/test/lib/handleChildrenEventTypes.test.ts", "TypeScript", 409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 16, 438
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/apps/web/test/lib/next-config.test.ts", "TypeScript", 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 27, 151
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/apps/web/test/lib/parseZone.test.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/apps/web/test/lib/team-event-types.test.ts", "TypeScript", 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16, 194
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/apps/web/test/utils/bookingScenario/MockPaymentService.ts", "TypeScript", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 89
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/apps/web/test/utils/bookingScenario/bookingScenario.ts", "TypeScript", 1282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 97, 1513
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/apps/web/test/utils/bookingScenario/createMockNextJsRequest.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/apps/web/test/utils/bookingScenario/expects.ts", "TypeScript", 992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 71, 1138
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/apps/web/test/utils/bookingScenario/getMockRequestDataForBooking.ts", "TypeScript", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 41
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/apps/web/test/utils/bookingScenario/getMockRequestDataForCancelBooking.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/apps/web/test/utils/bookingScenario/getSampleUserInSession.ts", "TypeScript", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 47
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/apps/web/test/utils/bookingScenario/setupAndTeardown.ts", "TypeScript", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 37
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/apps/web/test/utils/bookingScenario/test.ts", "TypeScript", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 79
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/apps/web/tsconfig.json", "JSON with Comments", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 32
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/apps/web/vercel.json", "JSON", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/checkly.config.ts", "TypeScript", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 3, 45
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/crowdin.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 19, 127
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/deploy/README.md", "Markdown", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/deploy/codespaces/install.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 9
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/deploy/install.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 10
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/gh.env", "Environment Variables", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/git-init.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 9
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/git-setup.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 3, 37
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/i18n-unused.config.js", "JavaScript", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 4, 36
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/infra/README.md", "Markdown", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/infra/docker/api/Dockerfile", "Docker", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 13, 12, 69
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/package.json", "JSON", 0, 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 151
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store-cli/README.md", "Markdown", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store-cli/package.json", "JSON", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 37
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store-cli/src/App.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 50
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store-cli/src/build.ts", "TypeScript", 318, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 38, 387
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store-cli/src/cli.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 74
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store-cli/src/commandViews/Create.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store-cli/src/commandViews/CreateTemplate.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store-cli/src/commandViews/Delete.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store-cli/src/commandViews/DeleteTemplate.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store-cli/src/commandViews/Edit.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store-cli/src/commandViews/EditTemplate.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store-cli/src/components/AppCreateUpdateForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 17, 359
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store-cli/src/components/DeleteForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 109
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store-cli/src/components/ImportantText.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store-cli/src/components/Label.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store-cli/src/components/Message.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 30
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store-cli/src/constants.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store-cli/src/core.ts", "TypeScript", 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 141
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store-cli/src/types.d.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store-cli/src/utils/execSync.ts", "TypeScript", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 27
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store-cli/src/utils/getApp.ts", "TypeScript", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 27
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store-cli/src/utils/getAppName.ts", "TypeScript", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 24
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store-cli/src/utils/templates.ts", "TypeScript", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 30
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store-cli/tsconfig.json", "JSON with Comments", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/.prettierignore", "Ignore", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/BookingPageTagManager.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 75
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/CONTRIBUTING.md", "Markdown", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 26
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/EventTypeAppContext.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 47
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/_appRegistry.ts", "TypeScript", 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 10, 133
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/_components/AppCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 149
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/_components/AppCategoryNavigation.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 49
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/_components/AppConfiguration.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 20
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/_components/AppSettings.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/_components/DynamicComponent.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 21
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/_components/EventTypeAppCardInterface.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 36
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/_components/OmniInstallAppButton.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 86
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/_components/eventTypeAppCardInterface.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 98
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/_pages/setup/_getServerSideProps.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 24
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/_pages/setup/index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/_utils/auth.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/_utils/getAppCategories.ts", "TypeScript", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 75
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/_utils/getAppKeysFromSlug.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/_utils/getCalendar.ts", "TypeScript", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 49
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/_utils/getEventTypeAppData.ts", "TypeScript", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 52
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/_utils/getInstalledAppPath.ts", "TypeScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 21
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/_utils/getParsedAppKeysFromSlug.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/_utils/installation.ts", "TypeScript", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 59
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/_utils/oauth/createOAuthAppCredential.ts", "TypeScript", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 12, 74
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/_utils/oauth/decodeOAuthState.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/_utils/oauth/encodeOAuthState.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/_utils/oauth/parseRefreshTokenResponse.ts", "TypeScript", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 40
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/_utils/oauth/refreshOAuthTokens.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 24
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/_utils/paid-apps.ts", "TypeScript", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 95
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/_utils/payments/checkForMultiplePaymentApps.ts", "TypeScript", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 35
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/_utils/stripe.ts", "TypeScript", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 75
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/_utils/throwIfNotHaveAdminAccessToTeam.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/_utils/useAddAppMutation.ts", "TypeScript", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20, 116
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/_utils/useIsAppEnabled.ts", "TypeScript", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 35
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/alby/DESCRIPTION.md", "Markdown", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/alby/api/add.ts", "TypeScript", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 43
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/alby/api/index.ts", "TypeScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/alby/api/webhook.ts", "TypeScript", 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 126
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/alby/components/AlbyPaymentComponent.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18, 193
"/Users/stmoerman/Developer/Business/Bakklog/cal.com/packages/app-store/alby/components/AlbyPriceComponent.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 31
